state_id,policy_id,n_evac_vehicles,n_evac_arrived,arrival_rate,tt_mean,tt_median,tt_p90,tt_max,tt_min,depart_mean,arrive_mean,arrive_p90,links_mean,links_p90,maxseq_mean,maxseq_p90,src_file,state_variant_sum,state_variant_mean,state_variant_std,state_variant_max,state_variant_min,policy_family,policy_note,policy_shelter0,policy_shelter1,policy_shelter2,policy_shelter3,policy_shelter4,policy_shelter5,policy_sum,policy_min,policy_max,alloc_shelter_0_veh,alloc_shelter_1_veh,alloc_shelter_2_veh,alloc_shelter_3_veh,alloc_shelter_4_veh,alloc_shelter_5_veh,alloc_shelter_entropy,alloc_shelter_gini,alloc_shelter_max_share,alloc_total_assigned,alloc_zone_mean,alloc_zone_std,alloc_zone_max,alloc_zone_min,total_assigned,dist_to_assigned_shelter_mean,dist_to_shelter0_mean,dist_to_shelter1_mean,dist_to_shelter2_mean,dist_to_shelter3_mean,dist_to_shelter4_mean,dist_to_shelter5_mean,state_zone0_alloc,state_zone1_alloc,state_zone2_alloc,state_zone3_alloc,state_zone4_alloc,state_zone5_alloc,state_zone6_alloc,state_zone7_alloc,state_zone8_alloc,state_zone9_alloc,state_zone10_alloc,state_zone11_alloc,state_zone12_alloc,state_zone13_alloc,state_zone14_alloc,state_zone15_alloc,state_zone16_alloc,state_zone17_alloc,state_zone18_alloc,state_zone19_alloc,state_zone20_alloc,state_zone21_alloc,state_zone22_alloc,state_zone23_alloc,state_zone24_alloc,state_zone25_alloc,state_zone26_alloc,state_zone27_alloc,state_zone28_alloc,state_zone29_alloc,state_zone30_alloc,state_zone31_alloc,al_0_to_0,al_0_to_1,al_0_to_2,al_0_to_3,al_0_to_4,al_0_to_5,al_6_to_0,al_6_to_1,al_6_to_2,al_6_to_3,al_6_to_4,al_6_to_5,al_7_to_0,al_7_to_1,al_7_to_2,al_7_to_3,al_7_to_4,al_7_to_5,al_8_to_0,al_8_to_1,al_8_to_2,al_8_to_3,al_8_to_4,al_8_to_5,al_9_to_0,al_9_to_1,al_9_to_2,al_9_to_3,al_9_to_4,al_9_to_5,al_14_to_0,al_14_to_1,al_14_to_2,al_14_to_3,al_14_to_4,al_14_to_5,al_15_to_0,al_15_to_1,al_15_to_2,al_15_to_3,al_15_to_4,al_15_to_5,al_16_to_0,al_16_to_1,al_16_to_2,al_16_to_3,al_16_to_4,al_16_to_5,al_17_to_0,al_17_to_1,al_17_to_2,al_17_to_3,al_17_to_4,al_17_to_5,al_21_to_0,al_21_to_1,al_21_to_2,al_21_to_3,al_21_to_4,al_21_to_5,al_22_to_0,al_22_to_1,al_22_to_2,al_22_to_3,al_22_to_4,al_22_to_5,al_23_to_0,al_23_to_1,al_23_to_2,al_23_to_3,al_23_to_4,al_23_to_5,al_24_to_0,al_24_to_1,al_24_to_2,al_24_to_3,al_24_to_4,al_24_to_5,al_25_to_0,al_25_to_1,al_25_to_2,al_25_to_3,al_25_to_4,al_25_to_5,al_29_to_0,al_29_to_1,al_29_to_2,al_29_to_3,al_29_to_4,al_29_to_5,al_30_to_0,al_30_to_1,al_30_to_2,al_30_to_3,al_30_to_4,al_30_to_5,al_31_to_0,al_31_to_1,al_31_to_2,al_31_to_3,al_31_to_4,al_31_to_5
6,37,7000,1321,0.188714286,1726.331567,1595,2854,4456,64,47076.34671,48802.67827,49950,23.23769871,33,22.34897805,32,evac-only_sorted_2026shelterseek_6_37_trajectory.csv,1,1,0,1,1,random,dirichlet constrained,0.505342149,0.067519549,0.056767731,0.057314374,0.102615158,0.210441039,1,0.056767731,0.505342149,2000,473,397,401,1729,2000,1.56991196,0.334952381,0.285714286,7000,411.7647059,182.8430096,810,106,7000,0.644611429,0.760695,0.478794926,0.190806045,0.748852868,0.585286293,0.68821,319,0,0,0,0,0,152,810,319,106,0,0,0,0,543,486,425,290,0,0,0,179,578,511,301,525,0,0,0,393,617,446,319,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,810,0,0,0,0,0,319,106,0,0,0,0,0,543,0,0,0,0,0,135,0,0,295,0,56,0,0,0,0,425,0,0,0,0,0,0,290,0,175,4,0,0,0,578,0,0,0,0,0,0,0,0,0,511,0,0,0,0,0,301,0,0,0,0,0,0,525,0,0,393,0,0,0,319,298,0,0,0,0,0,0,0,106,340,0
6,38,7000,1530,0.218571429,1832.467974,1615.5,3043.1,3837,39,47113.7,48946.16797,50115.2,18.77908497,29,17.88039216,29,evac-only_sorted_2026shelterseek_6_38_trajectory.csv,1,1,0,1,1,random,dirichlet constrained,0.201390744,0.12257963,0.337007679,0.053499311,0.123039903,0.162482733,1,0.053499311,0.337007679,1769,858,2000,375,861,1137,1.672586158,0.265095238,0.285714286,7000,411.7647059,182.8430096,810,106,7000,0.60137,0.901401922,0.621864802,0.367205,0.69,0.48775842,0.587801231,319,0,0,0,0,0,152,810,319,106,0,0,0,0,543,486,425,290,0,0,0,179,578,511,301,525,0,0,0,393,617,446,319,0,0,0,0,0,0,152,0,0,0,0,810,0,0,0,0,0,48,0,0,0,0,271,106,0,0,0,0,0,0,310,233,0,0,0,486,0,0,0,0,0,0,0,0,0,425,0,0,0,0,0,0,290,0,0,179,0,0,0,0,0,578,0,0,0,0,396,0,0,115,0,0,0,0,0,301,0,0,0,0,0,0,525,0,0,393,0,0,0,0,0,617,0,0,0,0,0,0,375,20,51
6,39,7000,1687,0.241,1754.858328,1660,2806.2,5021,66,47046.77356,48801.63189,49880.2,19.58684055,30,18.61707172,29,evac-only_sorted_2026shelterseek_6_39_trajectory.csv,1,1,0,1,1,random,dirichlet constrained,0.119255584,0.076710581,0.427596883,0.106920432,0.079919548,0.189596973,1,0.076710581,0.427596883,1155,537,2000,749,559,2000,1.651117269,0.286761905,0.285714286,7000,411.7647059,182.8430096,810,106,7000,0.601948571,0.88408658,0.611024209,0.367205,0.731255007,0.446923077,0.666225,319,0,0,0,0,0,152,810,319,106,0,0,0,0,543,486,425,290,0,0,0,179,578,511,301,525,0,0,0,393,617,446,319,0,0,0,0,0,0,152,0,0,0,0,0,0,0,111,0,699,0,0,0,0,0,319,106,0,0,0,0,0,0,310,233,0,0,0,294,0,0,192,0,0,0,0,0,0,258,167,0,0,0,0,0,290,0,0,179,0,0,0,0,0,578,0,0,0,436,75,0,0,0,0,0,0,0,0,301,0,0,0,0,0,0,525,0,0,393,0,0,0,0,0,617,0,0,0,0,0,0,446,0,0
7,0,7000,729,0.104142857,1807.463649,1653,3156.6,4947,56,46960.98217,48768.44582,50251.2,21.29355281,34,20.66803841,34,evac-only_sorted_2026shelterseek_7_0_trajectory.csv,2,2,0,2,2,uniform,equal share,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,1,0.166666667,0.166666667,1167,1167,1167,1167,1166,1166,1.791759388,0.000190476,0.166714286,7000,411.7647059,186.9249614,856,105,7000,0.612755714,0.899400171,0.533333333,0.320779777,0.777335047,0.55464837,0.590969125,337,0,0,0,0,0,161,856,315,105,0,0,0,0,536,480,419,286,0,0,0,177,571,504,298,518,0,0,0,388,610,439,337,0,0,0,0,0,0,52,0,0,109,0,81,0,0,728,0,47,0,0,0,0,0,315,105,0,0,0,0,0,0,536,0,0,0,0,480,0,0,0,0,0,0,0,0,0,419,0,0,0,0,0,0,286,0,0,177,0,0,0,0,571,0,0,0,0,164,0,0,0,340,0,0,0,0,0,298,0,0,0,0,0,0,518,0,0,388,0,0,0,0,8,602,0,0,0,0,0,0,439,0,0
7,1,7000,1320,0.188571429,1808.299242,1761,2727,5275,84,47044.15833,48852.45758,49939.2,19.21818182,28.1,18.33863636,29,evac-only_sorted_2026shelterseek_7_1_trajectory.csv,2,2,0,2,2,uniform,equal share,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,1,0.166666667,0.166666667,1167,1167,1167,1167,1166,1166,1.791759388,0.000190476,0.166714286,7000,411.7647059,186.9249614,856,105,7000,0.612755714,0.899400171,0.533333333,0.320779777,0.777335047,0.55464837,0.590969125,337,0,0,0,0,0,161,856,315,105,0,0,0,0,536,480,419,286,0,0,0,177,571,504,298,518,0,0,0,388,610,439,337,0,0,0,0,0,0,52,0,0,109,0,81,0,0,728,0,47,0,0,0,0,0,315,105,0,0,0,0,0,0,536,0,0,0,0,480,0,0,0,0,0,0,0,0,0,419,0,0,0,0,0,0,286,0,0,177,0,0,0,0,571,0,0,0,0,164,0,0,0,340,0,0,0,0,0,298,0,0,0,0,0,0,518,0,0,388,0,0,0,0,8,602,0,0,0,0,0,0,439,0,0
7,2,7000,1207,0.172428571,1900.357912,2035,2908.8,4298,56,47054.02568,48954.3836,50150.4,23.23446562,32,22.34465617,32,evac-only_sorted_2026shelterseek_7_2_trajectory.csv,2,2,0,2,2,uniform,equal share,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,1,0.166666667,0.166666667,1167,1167,1167,1167,1166,1166,1.791759388,0.000190476,0.166714286,7000,411.7647059,186.9249614,856,105,7000,0.612755714,0.899400171,0.533333333,0.320779777,0.777335047,0.55464837,0.590969125,337,0,0,0,0,0,161,856,315,105,0,0,0,0,536,480,419,286,0,0,0,177,571,504,298,518,0,0,0,388,610,439,337,0,0,0,0,0,0,52,0,0,109,0,81,0,0,728,0,47,0,0,0,0,0,315,105,0,0,0,0,0,0,536,0,0,0,0,480,0,0,0,0,0,0,0,0,0,419,0,0,0,0,0,0,286,0,0,177,0,0,0,0,571,0,0,0,0,164,0,0,0,340,0,0,0,0,0,298,0,0,0,0,0,0,518,0,0,388,0,0,0,0,8,602,0,0,0,0,0,0,439,0,0
7,3,7000,1389,0.198428571,1867.136069,1762,2821,5864,164,47113.36717,48980.50324,50110.6,24.95320374,43,24.07703384,42,evac-only_sorted_2026shelterseek_7_3_trajectory.csv,2,2,0,2,2,uniform,equal share,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,1,0.166666667,0.166666667,1167,1167,1167,1167,1166,1166,1.791759388,0.000190476,0.166714286,7000,411.7647059,186.9249614,856,105,7000,0.612755714,0.899400171,0.533333333,0.320779777,0.777335047,0.55464837,0.590969125,337,0,0,0,0,0,161,856,315,105,0,0,0,0,536,480,419,286,0,0,0,177,571,504,298,518,0,0,0,388,610,439,337,0,0,0,0,0,0,52,0,0,109,0,81,0,0,728,0,47,0,0,0,0,0,315,105,0,0,0,0,0,0,536,0,0,0,0,480,0,0,0,0,0,0,0,0,0,419,0,0,0,0,0,0,286,0,0,177,0,0,0,0,571,0,0,0,0,164,0,0,0,340,0,0,0,0,0,298,0,0,0,0,0,0,518,0,0,388,0,0,0,0,8,602,0,0,0,0,0,0,439,0,0
7,4,7000,1535,0.219285714,1770.957003,1595,2798.2,4893,118,47111.67362,48882.63062,50092.2,19.98175896,33,19.10228013,32,evac-only_sorted_2026shelterseek_7_4_trajectory.csv,2,2,0,2,2,uniform,equal share,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,0.166666667,1,0.166666667,0.166666667,1167,1167,1167,1167,1166,1166,1.791759388,0.000190476,0.166714286,7000,411.7647059,186.9249614,856,105,7000,0.612755714,0.899400171,0.533333333,0.320779777,0.777335047,0.55464837,0.590969125,337,0,0,0,0,0,161,856,315,105,0,0,0,0,536,480,419,286,0,0,0,177,571,504,298,518,0,0,0,388,610,439,337,0,0,0,0,0,0,52,0,0,109,0,81,0,0,728,0,47,0,0,0,0,0,315,105,0,0,0,0,0,0,536,0,0,0,0,480,0,0,0,0,0,0,0,0,0,419,0,0,0,0,0,0,286,0,0,177,0,0,0,0,571,0,0,0,0,164,0,0,0,340,0,0,0,0,0,298,0,0,0,0,0,0,518,0,0,388,0,0,0,0,8,602,0,0,0,0,0,0,439,0,0
7,5,7000,1678,0.239714286,1813.452324,1767,2827.3,3540,64,47131.60787,48945.06019,50054.6,17.49642431,27,16.86174017,27,evac-only_sorted_2026shelterseek_7_5_trajectory.csv,2,2,0,2,2,single_dominant,shelter0=0.6,0.6,0.08,0.08,0.08,0.08,0.08,1,0.08,0.6,2000,1000,1000,1000,1000,1000,1.747868097,0.119047619,0.285714286,7000,411.7647059,186.9249614,856,105,7000,0.626627143,0.859335,0.48965,0.30421,0.75188,0.54808,0.5739,337,0,0,0,0,0,161,856,315,105,0,0,0,0,536,480,419,286,0,0,0,177,571,504,298,518,0,0,0,388,610,439,337,0,0,0,0,0,0,0,0,0,161,0,414,0,0,442,0,0,0,0,0,119,0,196,105,0,0,0,0,0,282,254,0,0,0,0,480,0,0,0,0,0,0,0,0,0,419,0,0,0,0,0,0,286,0,0,177,0,0,0,0,571,0,0,0,0,382,0,0,0,122,0,0,0,0,0,298,0,0,0,0,0,0,518,0,0,388,0,0,0,0,175,435,0,0,0,0,0,0,439,0,0
7,6,7000,1310,0.187142857,1830.89084,1719.5,3011.1,4363,56,47042.29847,48873.18931,50139.4,24.96412214,47,24.05267176,46,evac-only_sorted_2026shelterseek_7_6_trajectory.csv,2,2,0,2,2,single_dominant,shelter1=0.6,0.08,0.6,0.08,0.08,0.08,0.08,1,0.08,0.6,1000,2000,1000,1000,1000,1000,1.747868097,0.119047619,0.285714286,7000,411.7647059,186.9249614,856,105,7000,0.60215,0.92071,0.55718,0.30421,0.79892,0.50295,0.5739,337,0,0,0,0,0,161,856,315,105,0,0,0,0,536,480,419,286,0,0,0,177,571,504,298,518,0,0,0,388,610,439,337,0,0,0,0,0,0,161,0,0,0,0,78,0,0,778,0,0,0,0,0,119,0,196,105,0,0,0,0,0,0,536,0,0,0,0,480,0,0,0,0,0,0,0,0,0,419,0,0,0,0,0,0,286,0,0,177,0,0,0,0,571,0,0,0,0,0,504,0,0,0,0,0,0,0,0,298,0,0,0,0,0,0,518,0,0,388,0,0,0,0,175,435,0,0,0,0,53,0,103,283,0
7,7,7000,1114,0.159142857,1675.286355,1660,2702.7,4153,76,47069.67504,48744.9614,50012.4,21.48563734,42,20.71095153,41,evac-only_sorted_2026shelterseek_7_7_trajectory.csv,2,2,0,2,2,single_dominant,shelter2=0.6,0.08,0.08,0.6,0.08,0.08,0.08,1,0.08,0.6,1000,1000,2000,1000,1000,1000,1.747868097,0.119047619,0.285714286,7000,411.7647059,186.9249614,856,105,7000,0.594014286,0.92071,0.62471,0.368455,0.79892,0.50295,0.5739,337,0,0,0,0,0,161,856,315,105,0,0,0,0,536,480,419,286,0,0,0,177,571,504,298,518,0,0,0,388,610,439,337,0,0,0,0,0,0,161,0,0,0,0,78,0,0,778,0,0,0,0,0,119,0,196,105,0,0,0,0,0,0,282,254,0,0,0,480,0,0,0,0,0,0,0,0,0,419,0,0,0,0,0,0,286,0,0,177,0,0,0,0,0,571,0,0,0,0,504,0,0,0,0,0,0,0,0,298,0,0,0,0,0,0,518,0,0,388,0,0,0,0,0,610,0,0,0,0,53,0,103,283,0
7,8,7000,2287,0.326714286,1740.108439,1727,2685,3508,58,47160.33712,48900.44556,50009.8,15.73108876,24,14.95671185,24,evac-only_sorted_2026shelterseek_7_8_trajectory.csv,2,2,0,2,2,single_dominant,shelter3=0.6,0.08,0.08,0.08,0.6,0.08,0.08,1,0.08,0.6,1000,1000,1000,2000,1000,1000,1.747868097,0.119047619,0.285714286,7000,411.7647059,186.9249614,856,105,7000,0.615635714,0.84164,0.48965,0.30421,0.775985,0.54808,0.5739,337,0,0,0,0,0,161,856,315,105,0,0,0,0,536,480,419,286,0,0,0,177,571,504,298,518,0,0,0,388,610,439,336,0,0,1,0,0,0,0,0,0,161,0,0,0,0,856,0,0,0,0,0,119,0,196,0,0,0,105,0,0,282,254,0,0,0,0,0,0,0,480,0,0,0,0,0,0,419,0,0,0,0,0,0,286,0,0,177,0,0,0,0,571,0,0,0,0,382,0,0,0,122,0,0,0,0,0,298,0,0,0,0,0,0,518,0,0,388,0,0,0,0,175,435,0,0,0,0,0,0,439,0,0
7,9,7000,1303,0.186142857,1982.508058,2058,2900.6,3780,110,47068.97237,49051.48043,50088,19.02455871,40,18.17958557,39,evac-only_sorted_2026shelterseek_7_9_trajectory.csv,2,2,0,2,2,single_dominant,shelter4=0.6,0.08,0.08,0.08,0.08,0.6,0.08,1,0.08,0.6,1000,1000,1000,1000,2000,1000,1.747868097,0.119047619,0.285714286,7000,411.7647059,186.9249614,856,105,7000,0.609807143,0.89911,0.48965,0.30421,0.81776,0.58631,0.5853,337,0,0,0,0,0,161,856,315,105,0,0,0,0,536,480,419,286,0,0,0,177,571,504,298,518,0,0,0,388,610,439,337,0,0,0,0,0,0,0,0,0,161,0,0,0,0,796,0,60,0,0,0,0,179,136,105,0,0,0,0,0,282,254,0,0,0,0,276,0,0,204,0,0,0,0,0,0,419,0,0,0,0,0,0,286,0,0,177,0,0,0,0,571,0,0,0,0,0,0,0,0,504,0,0,0,0,0,298,0,0,0,0,0,0,518,0,0,388,0,0,0,0,175,435,0,0,0,0,0,0,0,439,0
7,10,7000,1537,0.219571429,1609.524398,1446,2745.4,5398,69,47062.39037,48671.91477,49796.8,22.58490566,29,21.60962915,28,evac-only_sorted_2026shelterseek_7_10_trajectory.csv,2,2,0,2,2,single_dominant,shelter5=0.6,0.08,0.08,0.08,0.08,0.08,0.6,1,0.08,0.6,1000,1000,1000,1000,1000,2000,1.747868097,0.119047619,0.285714286,7000,411.7647059,186.9249614,856,105,7000,0.614214286,0.84164,0.48965,0.30421,0.73888,0.54808,0.68852,337,0,0,0,0,0,161,856,315,105,0,0,0,0,536,480,419,286,0,0,0,177,571,504,298,518,0,0,0,388,610,439,336,0,0,1,0,0,0,0,0,0,161,0,0,0,0,0,0,856,0,0,0,0,0,315,0,0,0,80,0,25,282,254,0,0,0,0,0,0,0,480,0,0,0,0,0,0,419,0,0,0,0,0,0,286,0,0,177,0,0,0,0,571,0,0,0,0,382,0,0,0,122,0,0,0,0,0,298,0,0,0,0,0,0,518,0,0,388,0,0,0,0,175,435,0,0,0,0,0,0,439,0,0
7,11,7000,787,0.112428571,1866.80432,1719,2955.8,3560,88,46975.89708,48842.7014,50155.2,23.07878018,40.2,22.34053367,39.6,evac-only_sorted_2026shelterseek_7_11_trajectory.csv,2,2,0,2,2,single_dominant,shelter0=0.7,0.7,0.06,0.06,0.06,0.06,0.06,1,0.06,0.7,2000,1000,1000,1000,1000,1000,1.747868097,0.119047619,0.285714286,7000,411.7647059,186.9249614,856,105,7000,0.626627143,0.859335,0.48965,0.30421,0.75188,0.54808,0.5739,337,0,0,0,0,0,161,856,315,105,0,0,0,0,536,480,419,286,0,0,0,177,571,504,298,518,0,0,0,388,610,439,337,0,0,0,0,0,0,0,0,0,161,0,414,0,0,442,0,0,0,0,0,119,0,196,105,0,0,0,0,0,282,254,0,0,0,0,480,0,0,0,0,0,0,0,0,0,419,0,0,0,0,0,0,286,0,0,177,0,0,0,0,571,0,0,0,0,382,0,0,0,122,0,0,0,0,0,298,0,0,0,0,0,0,518,0,0,388,0,0,0,0,175,435,0,0,0,0,0,0,439,0,0
7,12,7000,1297,0.185285714,1901.07633,1915,2912.8,4960,66,47093.3963,48994.47263,50098,20.01464919,43,19.19043948,43,evac-only_sorted_2026shelterseek_7_12_trajectory.csv,2,2,0,2,2,single_dominant,shelter1=0.7,0.06,0.7,0.06,0.06,0.06,0.06,1,0.06,0.7,1000,2000,1000,1000,1000,1000,1.747868097,0.119047619,0.285714286,7000,411.7647059,186.9249614,856,105,7000,0.60215,0.92071,0.55718,0.30421,0.79892,0.50295,0.5739,337,0,0,0,0,0,161,856,315,105,0,0,0,0,536,480,419,286,0,0,0,177,571,504,298,518,0,0,0,388,610,439,337,0,0,0,0,0,0,161,0,0,0,0,78,0,0,778,0,0,0,0,0,119,0,196,105,0,0,0,0,0,0,536,0,0,0,0,480,0,0,0,0,0,0,0,0,0,419,0,0,0,0,0,0,286,0,0,177,0,0,0,0,571,0,0,0,0,0,504,0,0,0,0,0,0,0,0,298,0,0,0,0,0,0,518,0,0,388,0,0,0,0,175,435,0,0,0,0,53,0,103,283,0
7,13,7000,1352,0.193142857,1963.051775,1870.5,3055.7,3704,116,47023.1679,48986.21967,50196.8,19.64940828,35,18.76035503,35,evac-only_sorted_2026shelterseek_7_13_trajectory.csv,2,2,0,2,2,single_dominant,shelter2=0.7,0.06,0.06,0.7,0.06,0.06,0.06,1,0.06,0.7,1000,1000,2000,1000,1000,1000,1.747868097,0.119047619,0.285714286,7000,411.7647059,186.9249614,856,105,7000,0.594014286,0.92071,0.62471,0.368455,0.79892,0.50295,0.5739,337,0,0,0,0,0,161,856,315,105,0,0,0,0,536,480,419,286,0,0,0,177,571,504,298,518,0,0,0,388,610,439,337,0,0,0,0,0,0,161,0,0,0,0,78,0,0,778,0,0,0,0,0,119,0,196,105,0,0,0,0,0,0,282,254,0,0,0,480,0,0,0,0,0,0,0,0,0,419,0,0,0,0,0,0,286,0,0,177,0,0,0,0,0,571,0,0,0,0,504,0,0,0,0,0,0,0,0,298,0,0,0,0,0,0,518,0,0,388,0,0,0,0,0,610,0,0,0,0,53,0,103,283,0
7,14,7000,1172,0.167428571,1707.192833,1601,2708,4934,51,47092.83532,48800.02816,49974.7,24.43430034,32,23.47610922,31,evac-only_sorted_2026shelterseek_7_14_trajectory.csv,2,2,0,2,2,single_dominant,shelter3=0.7,0.06,0.06,0.06,0.7,0.06,0.06,1,0.06,0.7,1000,1000,1000,2000,1000,1000,1.747868097,0.119047619,0.285714286,7000,411.7647059,186.9249614,856,105,7000,0.615635714,0.84164,0.48965,0.30421,0.775985,0.54808,0.5739,337,0,0,0,0,0,161,856,315,105,0,0,0,0,536,480,419,286,0,0,0,177,571,504,298,518,0,0,0,388,610,439,336,0,0,1,0,0,0,0,0,0,161,0,0,0,0,856,0,0,0,0,0,119,0,196,0,0,0,105,0,0,282,254,0,0,0,0,0,0,0,480,0,0,0,0,0,0,419,0,0,0,0,0,0,286,0,0,177,0,0,0,0,571,0,0,0,0,382,0,0,0,122,0,0,0,0,0,298,0,0,0,0,0,0,518,0,0,388,0,0,0,0,175,435,0,0,0,0,0,0,439,0,0
7,15,7000,997,0.142428571,2013.942828,2230,3009.6,3942,36,47071.46339,49085.40622,50167.4,22.65195587,47,22.07622869,46,evac-only_sorted_2026shelterseek_7_15_trajectory.csv,2,2,0,2,2,single_dominant,shelter4=0.7,0.06,0.06,0.06,0.06,0.7,0.06,1,0.06,0.7,1000,1000,1000,1000,2000,1000,1.747868097,0.119047619,0.285714286,7000,411.7647059,186.9249614,856,105,7000,0.609807143,0.89911,0.48965,0.30421,0.81776,0.58631,0.5853,337,0,0,0,0,0,161,856,315,105,0,0,0,0,536,480,419,286,0,0,0,177,571,504,298,518,0,0,0,388,610,439,337,0,0,0,0,0,0,0,0,0,161,0,0,0,0,796,0,60,0,0,0,0,179,136,105,0,0,0,0,0,282,254,0,0,0,0,276,0,0,204,0,0,0,0,0,0,419,0,0,0,0,0,0,286,0,0,177,0,0,0,0,571,0,0,0,0,0,0,0,0,504,0,0,0,0,0,298,0,0,0,0,0,0,518,0,0,388,0,0,0,0,175,435,0,0,0,0,0,0,0,439,0
7,16,7000,1403,0.200428571,1797.761939,1784,2748.6,4844,55,47118.69636,48916.4583,50002.6,24.29151818,33,23.38774056,32,evac-only_sorted_2026shelterseek_7_16_trajectory.csv,2,2,0,2,2,single_dominant,shelter5=0.7,0.06,0.06,0.06,0.06,0.06,0.7,1,0.06,0.7,1000,1000,1000,1000,1000,2000,1.747868097,0.119047619,0.285714286,7000,411.7647059,186.9249614,856,105,7000,0.614214286,0.84164,0.48965,0.30421,0.73888,0.54808,0.68852,337,0,0,0,0,0,161,856,315,105,0,0,0,0,536,480,419,286,0,0,0,177,571,504,298,518,0,0,0,388,610,439,336,0,0,1,0,0,0,0,0,0,161,0,0,0,0,0,0,856,0,0,0,0,0,315,0,0,0,80,0,25,282,254,0,0,0,0,0,0,0,480,0,0,0,0,0,0,419,0,0,0,0,0,0,286,0,0,177,0,0,0,0,571,0,0,0,0,382,0,0,0,122,0,0,0,0,0,298,0,0,0,0,0,0,518,0,0,388,0,0,0,0,175,435,0,0,0,0,0,0,439,0,0
7,17,7000,879,0.125571429,1951.452787,1936,2935.8,5609,83,47053.79067,49005.24346,50103.8,19.67235495,31,18.79522184,30,evac-only_sorted_2026shelterseek_7_17_trajectory.csv,2,2,0,2,2,dual_dominant,"shelter0,1=0.35",0.35,0.35,0.075,0.075,0.075,0.075,1,0.075,0.35,2000,2000,750,750,750,750,1.673118363,0.238095238,0.285714286,7000,411.7647059,186.9249614,856,105,7000,0.61608,0.88738,0.526725,0.265613333,0.6928,0.465253333,0.555466667,337,0,0,0,0,0,161,856,315,105,0,0,0,0,536,480,419,286,0,0,0,177,571,504,298,518,0,0,0,388,610,439,337,0,0,0,0,0,0,161,0,0,0,0,856,0,0,0,0,0,25,0,0,290,0,0,105,0,0,0,0,0,0,536,0,0,0,0,480,0,0,0,0,0,0,0,0,0,419,0,0,0,0,21,33,232,0,0,177,0,0,0,0,571,0,0,0,0,197,307,0,0,0,0,0,0,0,0,298,0,0,0,0,0,0,518,0,0,388,0,0,0,0,425,185,0,0,0,0,0,0,439,0,0
7,18,7000,1230,0.175714286,1907.541463,1921,2998.8,4445,78,47105.81707,49013.35854,50166.3,18.55203252,32,18.14390244,33,evac-only_sorted_2026shelterseek_7_18_trajectory.csv,2,2,0,2,2,dual_dominant,"shelter0,2=0.35",0.35,0.075,0.35,0.075,0.075,0.075,1,0.075,0.35,2000,750,2000,750,750,750,1.673118363,0.238095238,0.285714286,7000,411.7647059,186.9249614,856,105,7000,0.609015714,0.88738,0.621733333,0.368455,0.6928,0.465253333,0.555466667,337,0,0,0,0,0,161,856,315,105,0,0,0,0,536,480,419,286,0,0,0,177,571,504,298,518,0,0,0,388,610,439,337,0,0,0,0,0,0,161,0,0,0,0,856,0,0,0,0,0,25,0,0,290,0,0,105,0,0,0,0,0,0,282,254,0,0,0,480,0,0,0,0,0,0,0,0,0,419,0,0,0,0,21,33,232,0,0,177,0,0,0,0,0,571,0,0,0,197,307,0,0,0,0,0,0,0,0,298,0,0,0,0,0,0,518,0,0,388,0,0,0,0,0,610,0,0,0,0,0,0,439,0,0
7,19,7000,1758,0.251142857,1906.44653,1892.5,2900.9,4107,69,47100.07053,49006.51706,50081.3,19.11547213,31,18.13424346,30,evac-only_sorted_2026shelterseek_7_19_trajectory.csv,2,2,0,2,2,dual_dominant,"shelter0,3=0.35",0.35,0.075,0.075,0.35,0.075,0.075,1,0.075,0.35,2000,750,750,2000,750,750,1.673118363,0.238095238,0.285714286,7000,411.7647059,186.9249614,856,105,7000,0.637541429,0.818455,0.429,0.265613333,0.76606,0.474933333,0.555466667,337,0,0,0,0,0,161,856,315,105,0,0,0,0,536,480,419,286,0,0,0,177,571,504,298,518,0,0,0,388,610,439,337,0,0,0,0,0,128,0,0,0,33,0,0,0,0,856,0,0,0,0,0,315,0,0,105,0,0,0,0,0,536,0,0,0,0,0,144,0,0,336,0,0,0,0,0,0,419,0,0,0,0,54,0,232,0,0,177,0,0,0,246,325,0,0,0,0,504,0,0,0,0,0,0,0,0,0,298,0,0,0,0,0,0,518,0,0,388,0,0,0,0,425,185,0,0,0,0,0,0,439,0,0
